fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
-0.077539,-0.485246,-0.061699,-0.936618,-0.282728,-0.071135,-0.662793,1.000669,-0.112123,-0.405628,0.744348,Fair
0.777215,0.214821,0.724435,-0.66477,-0.543513,-1.500714,-0.306954,-0.990195,0.443784,-0.035961,-0.669958,Fair
0.784512,-0.327133,-0.517865,1.665113,0.381513,-0.795189,-1.397187,0.794846,-1.130416,0.155787,0.890219,Fair
-0.658191,1.174438,1.275127,0.918083,1.273736,1.565698,-0.927399,-0.141207,0.830093,1.460072,-0.199796,Very Bad
0.733106,0.559535,0.747007,-0.730506,0.987716,1.565698,0.80066,0.72846,0.66881,0.451962,1.643309,Bad
0.418894,0.392927,0.250178,0.835424,-1.010135,-0.829656,0.80066,0.733457,0.677502,-0.118481,-0.081766,Fair
0.206212,0.170236,-0.436623,-0.142461,-0.693526,-1.438784,-1.173955,-0.915834,1.426034,-0.099757,0.474441,Fair
-0.3873,-1.257481,-1.463466,1.478404,-1.192148,0.663494,0.80066,-0.725019,-0.934792,-1.158353,0.174404,Very Good
-0.147127,-0.010212,0.420595,-0.55252,-0.07201,0.225561,-2.105545,-0.697496,-1.056101,-0.238716,0.311267,Fair
0.681904,-1.840376,-1.082183,-1.440598,-1.045929,-0.048286,0.80066,-0.18377,-0.865989,-1.799026,-0.893578,Very Good
0.582989,-0.566123,-0.464335,-0.321538,-0.275538,-1.444614,-1.408411,-1.589385,0.8208,-0.664677,0.343657,Good
-0.193371,-1.079374,-0.855899,-0.658579,-0.491336,1.565698,0.070016,-1.570977,-1.782745,-1.117868,-1.761408,Very Good
-1.259789,1.693818,1.476408,-1.440598,0.056786,-0.728742,0.80066,1.069923,2.440382,1.350365,-0.590213,Very Bad
0.375447,-0.079478,-1.50312,0.524001,-1.160101,-0.250702,0.80066,0.010981,-1.775621,-0.723537,0.375244,Good
0.626476,0.899848,0.549452,1.582424,0.244491,-0.63341,-1.251249,0.076008,-0.243928,-0.325435,-0.896497,Fair
2.285956,-0.420186,1.079778,-1.29884,-0.3791,-1.232296,0.80066,0.328512,-0.81769,0.383806,0.797559,Fair
1.23454,0.57342,0.2954,0.881546,0.539875,-1.16663,0.80066,-0.372914,0.289573,-0.366831,0.261394,Fair
-2.062814,0.835785,-0.33757,-0.757743,0.141523,1.137458,0.497623,-0.758554,1.225736,0.324966,-0.114873,Fair
0.472643,0.669172,1.186962,0.103664,1.965024,0.875256,0.12949,2.018251,1.442035,1.682078,0.057568,Very Bad
1.926809,0.277647,0.175988,-0.269825,-1.18989,0.87494,-2.200447,0.349264,-0.229306,0.259559,-0.394355,Fair
0.257082,-1.28721,-1.446935,-0.252576,-0.304982,-1.573195,0.264836,-1.317641,-0.865435,-1.353049,-0.929548,Very Good
0.517021,0.51475,1.000421,0.575721,1.235252,-0.057702,-0.632981,-0.155091,1.405016,1.517173,1.075436,Very Bad
1.126303,1.039578,1.068185,-1.094502,-0.23273,0.887506,0.80066,1.347145,0.69611,1.073031,-0.395483,Bad
-0.384004,1.478515,0.478485,1.519218,-0.543373,0.094508,0.80066,1.868622,0.574951,1.204239,1.641001,Very Bad
0.985065,2.077072,1.249335,0.713163,0.068719,-1.421561,-1.035972,0.850708,2.428367,1.064959,1.717889,Very Bad
-0.005191,0.551198,0.947279,0.936802,1.568478,0.341671,-1.148191,0.030987,1.281777,0.433977,0.951023,Bad
-0.254008,-0.877437,-1.476102,-1.132019,-0.334943,1.056279,0.80066,-1.136514,-0.315146,-1.7229,-1.152415,Very Good
0.775308,-1.616244,-0.820572,-1.440598,-0.495938,-1.313227,0.80066,-0.612293,-1.069794,-0.755149,0.214242,Good
-0.666223,0.889972,0.319667,1.319812,0.571391,0.037382,0.80066,1.020857,0.991913,0.363093,0.943183,Bad
1.138518,-1.923275,-0.717761,-1.440598,-1.441964,0.893599,0.80066,-1.768039,-2.031073,-0.879121,-2.483177,Very Good
-0.084443,0.555369,1.036186,0.224129,0.959613,-0.316972,0.80066,0.579408,1.824276,2.108945,1.05914,Very Bad
0.177829,0.19597,-0.510338,1.052837,-0.129692,0.194956,-0.999306,-0.123825,-1.453841,-0.16588,1.541071,Fair
-1.415812,-0.96386,-1.355746,-0.379231,0.284912,-0.872183,0.51935,-0.777674,-0.487118,-1.167649,-0.223203,Very Good
0.64054,0.100689,0.910424,1.184041,-0.728929,0.338138,-1.485715,0.598001,-0.20384,0.332536,1.096108,Fair
1.474811,-0.456852,0.02442,-0.305869,0.214994,0.234477,0.80066,0.223297,-0.766323,0.377834,-0.553303,Fair
-0.694774,-0.134303,0.825521,-1.440598,1.384231,-0.100124,0.80066,1.213036,0.745232,-0.349119,-0.029483,Fair
-1.08433,1.357715,-0.278251,0.24893,0.594228,-1.495025,0.350722,-0.681077,-0.18081,-0.112266,-0.166734,Fair
0.312907,-0.011141,-0.320577,0.235753,-1.00196,-0.159624,0.80066,1.038852,0.837903,-0.536962,-0.075755,Fair
1.448928,-0.810539,-0.42376,2.823291,-1.507542,0.26658,0.80066,-1.128016,-0.470731,-0.89289,-0.939779,Good
-1.671848,0.366426,0.035313,-1.03773,-0.148351,-1.068176,-0.532734,-0.265147,-0.819581,0.37105,-0.762072,Fair
-1.166915,-0.935829,-1.119562,-0.417054,-0.272305,0.236795,-1.540448,-0.209342,0.567354,-0.443185,-0.385701,Good
-0.690534,0.052583,-0.887051,-1.128134,0.324229,0.450373,-0.15762,0.337366,-0.487364,-0.76042,-0.914292,Good
-0.855399,0.475188,0.40869,-0.153692,0.669476,0.341851,0.80066,-0.270394,-0.16006,-0.261621,0.506095,Fair
-0.740243,0.70856,0.161803,-0.26832,-0.258842,1.565698,-1.495726,0.295476,-0.053349,0.126351,0.03605,Fair
-2.062814,-0.410395,0.111912,-1.002436,-0.238311,-0.038747,-0.98305,-0.201094,0.187293,-0.581341,-1.495115,Fair
0.653723,-0.224017,-0.310454,0.476508,-1.060597,1.565698,-0.316418,-1.584032,-1.234639,-0.250995,1.018448,Fair
0.296814,-0.775475,-0.592087,-0.270838,-0.291368,-1.352011,0.80066,-0.512396,0.580122,-0.394969,0.061942,Good
-1.705196,0.733286,-0.19292,1.361677,-1.064967,0.318356,0.80066,-0.85684,-0.324239,0.014055,-0.273179,Fair
1.775092,1.08051,1.457756,-0.624562,1.760646,-0.197811,0.80066,1.868354,0.095293,0.970476,0.592548,Very Bad
2.025002,1.271406,1.339077,2.097955,1.199048,-1.430434,0.80066,1.869651,0.581402,1.023557,0.046981,Very Bad
-0.453966,1.584251,0.828923,0.348926,1.367038,1.249178,-1.246325,0.414637,2.032521,1.43056,1.014714,Very Bad
0.978489,-0.731993,-0.240073,1.149597,-1.57256,0.719845,0.80066,-1.165431,-0.28827,-1.223926,0.136705,Good
-0.188566,2.119172,1.150637,0.120031,0.883732,0.590872,-0.759906,0.538577,1.819129,0.909044,2.421042,Very Bad
-0.065317,0.020025,-1.227829,-1.090066,-0.925234,-0.246205,0.055169,-0.614424,-0.906839,-1.316876,-1.002285,Very Good
-0.702109,0.742219,0.783342,-0.128436,0.664894,0.240891,0.80066,0.875653,1.044969,0.233672,0.364621,Bad
2.285956,0.69479,0.279779,-1.352576,0.840742,-0.294067,0.80066,2.846623,0.994437,0.707222,1.320252,Bad
-0.455592,-1.062529,-0.36101,-0.349235,-1.219073,-1.283213,-1.782095,-0.701002,-0.06389,-0.908464,-1.330113,Good
0.121471,-0.408575,0.369207,0.097071,-0.411178,-1.0875,0.80066,0.064625,1.728382,0.098785,0.306551,Fair
-0.753054,0.210161,1.257164,0.06177,0.53868,-1.035404,0.80066,1.333153,0.536827,0.375486,-0.63285,Fair
1.972199,-0.43286,0.243607,1.411807,-0.856107,-0.517693,0.80066,0.206826,0.670589,0.146982,0.15007,Fair
1.99481,-0.427235,0.717305,-0.226457,-0.293781,1.565698,0.80066,-0.75018,-1.2637,0.40201,0.863539,Fair
1.336974,-1.022827,-2.044986,-1.440598,-0.955326,0.170514,0.80066,-0.741694,-1.248482,-1.111679,-2.097267,Very Good
1.273519,1.131016,0.948786,4.077038,1.751752,-0.926441,0.80066,1.491799,2.54835,1.585953,1.676027,Very Bad
-0.997954,-1.41354,-1.178301,-1.094097,-1.603978,-0.965103,0.80066,-1.232489,-0.314722,-1.220848,-0.754094,Very Good
1.085789,0.871742,1.048507,1.21273,2.153603,-0.483291,-0.220926,1.526924,-1.029145,1.780599,1.135445,Very Bad
-0.176978,0.687255,0.208503,-1.440598,-1.00187,-0.288375,-1.876137,0.489694,0.436886,0.322286,0.913699,Fair
1.198334,-1.19502,0.182599,0.102169,0.422209,-1.086489,-2.143652,-0.814292,-1.186549,-0.47137,-1.096781,Good
0.842525,-1.395182,-1.134592,-0.984136,0.50721,-0.886153,-0.584778,0.61328,0.14466,-0.41935,-1.471341,Good
-0.564669,-0.226332,0.470823,-1.440598,-0.565313,1.565698,-0.795345,-0.027758,1.526017,0.603701,-0.199253,Bad
0.927391,0.132917,0.293723,-0.418392,-1.041681,-0.956764,0.80066,0.30219,-0.74308,-0.416735,0.537481,Fair
0.82454,-0.119921,-0.348217,-0.120976,0.411537,-1.409825,-2.222978,-0.400206,0.946758,-0.558573,-0.36462,Fair
-2.062814,1.113431,1.052464,-0.324329,0.056364,0.872878,0.000455,-0.673686,-0.859881,0.580352,-0.088553,Bad
0.759923,1.125554,0.187861,0.235233,-0.607248,-0.186696,0.80066,0.269367,0.151566,0.483193,-0.579293,Fair
-0.331079,-0.057422,0.747188,-0.211515,1.611568,0.96597,-1.983696,1.831179,2.118944,0.420736,0.514607,Bad
-0.675898,0.941203,1.151144,0.151085,0.085551,-0.173395,0.80066,0.950314,2.154914,1.39385,0.805654,Very Bad
-0.721923,-0.198039,-0.074684,0.052363,-0.69367,-1.281893,-2.143378,-1.01694,0.020061,-0.158113,-1.006322,Fair
-0.102408,0.053328,1.114959,-0.05694,-0.011116,1.39154,0.80066,0.660157,0.816581,0.845174,-0.425346,Bad
0.467211,-0.066003,0.611414,-0.26363,-1.920193,1.344294,0.80066,-0.560819,0.925543,-0.697836,-0.493957,Fair
-1.223931,0.726214,0.865638,-0.938736,0.50118,-0.776146,0.80066,1.216313,1.437421,0.616586,0.921528,Bad
0.589411,1.488913,1.232219,0.880916,0.467732,-1.229515,-0.5493,0.817936,0.588413,1.171364,0.626169,Very Bad
0.567248,0.725511,0.276721,-0.28027,0.577515,1.565698,-0.374469,-1.240913,-0.478431,0.149199,-0.974742,Fair
2.030749,0.935214,1.402864,-0.220736,2.090637,0.078982,0.80066,1.343553,0.589086,1.308166,0.824686,Very Bad
-0.974855,0.580752,0.253708,0.592485,0.707527,-0.034948,-1.905983,0.641307,0.564999,0.169729,0.794489,Bad
-0.066489,0.966662,0.522755,0.192356,0.381613,1.565698,-1.773948,0.289285,0.653614,1.12338,-0.816944,Bad
0.017413,-0.227423,-1.638463,-0.914258,-0.890943,-0.483504,0.340024,-1.693306,-0.553822,-1.553416,-1.910551,Very Good
1.075879,0.21881,-1.665957,1.181936,-0.98644,1.565698,0.80066,0.746069,-0.067492,-0.471324,0.046204,Good
-0.707804,-1.379761,-0.834183,-1.440598,-1.487394,-0.904471,0.80066,-1.283225,-1.064079,-0.826298,-1.817477,Very Good
0.98375,-0.669333,-0.69305,-1.254228,0.433896,-0.647595,-2.22067,0.143946,0.606228,-1.397421,0.186275,Good
-2.062814,-2.019359,-0.930445,0.469764,-0.564911,1.335326,0.052344,-1.302149,0.059282,-1.517456,-2.168997,Very Good
-1.728171,-0.683317,-0.695331,1.72848,-0.777446,-0.443462,0.277675,-0.501044,-0.572948,-0.839776,-1.905229,Very Good
0.597413,0.020692,0.022321,-0.576479,0.600014,-0.809936,-1.036553,0.525489,1.402888,0.683387,0.489414,Bad
-1.392947,1.225622,1.488148,0.542982,0.617691,0.00867,0.115841,0.511904,1.369884,0.911025,-0.275179,Bad
-1.209194,0.612499,0.149808,-1.346056,-0.118411,-0.424819,0.80066,-0.578268,0.562306,0.150133,-0.337764,Fair
-1.024465,-1.458107,-1.221166,-1.284051,-0.602858,-0.612746,0.80066,-0.609147,-0.579156,-1.558667,-0.808912,Very Good
1.059588,1.159926,1.356911,1.363699,-0.570328,-0.365867,-1.210601,1.97307,2.314102,1.227962,0.451005,Very Bad
-1.784311,1.588474,0.788888,0.516121,1.636777,-0.909199,0.80066,0.261725,1.427265,1.276433,0.250764,Very Bad
-0.346826,-0.390943,-1.092584,0.919012,-0.425764,1.040086,-1.469986,-1.556255,-1.180307,-1.87455,-0.370126,Very Good
1.281172,0.587245,-0.10564,1.143585,-0.014354,-0.972211,-1.828343,2.530317,0.591129,1.064265,0.692049,Bad
-0.02249,-0.117507,0.202351,-1.440598,1.024444,-1.433635,0.80066,-0.690844,-0.616827,-0.003583,0.040418,Fair
-0.109432,1.384897,0.679289,-1.370207,-0.921,0.5685,-0.121616,0.126761,1.207587,0.485592,0.303262,Bad
0.788185,0.087613,1.269382,0.392903,1.215252,-1.536196,0.80066,1.956141,0.468125,1.719145,0.214525,Very Bad
-0.232364,-0.08271,0.685221,-1.440598,0.096861,-1.206256,0.80066,0.984316,-1.047358,0.188999,-0.779776,Fair
1.386544,-0.412776,-0.668915,-1.35337,-0.395651,-1.264361,0.80066,-2.173229,0.042972,-0.981827,-0.512281,Good
-0.868546,0.58271,1.1614,1.573963,0.620416,-1.39777,-1.217799,1.008717,0.429958,0.004498,-0.235887,Bad
0.262292,1.010097,1.711267,-0.499741,1.322075,0.303254,0.80066,0.839869,1.987333,1.590931,0.891134,Very Bad
-0.046312,0.083169,-0.408392,0.510233,-1.528404,1.565698,0.550441,-0.605752,-1.943649,-0.395686,-0.893393,Good
-0.434136,-0.228163,-0.320201,-0.116033,0.746257,1.325095,0.341175,0.820148,-0.111043,0.055848,0.056922,Fair
-2.062814,0.040877,-0.31475,-0.881738,-0.432043,0.502273,-0.916807,-0.223514,-0.201191,0.229971,-0.076937,Fair
-0.018829,0.943857,0.679067,-1.440598,1.152238,-1.396183,0.80066,0.136026,0.489037,0.670786,1.790813,Bad
0.597241,0.241403,-0.630977,0.233239,0.212869,-0.995633,-0.1366,-0.213948,-0.207025,0.23092,-0.968964,Fair
0.809091,1.066573,-0.027934,1.680111,-0.166204,-1.540077,0.80066,0.242255,0.903462,0.51469,0.207936,Bad
0.332828,-0.116114,0.601668,-0.874734,-0.202662,-0.935502,-1.835364,0.22807,0.103248,-0.162212,-0.684301,Fair
-1.312235,-0.939174,-1.365573,-0.083172,-0.965579,0.560672,-1.477886,-0.05478,0.233256,-1.330924,-1.343091,Very Good
0.536547,0.040433,-0.316818,-1.440598,1.605255,-0.791395,0.80066,0.794524,1.224528,0.323382,-0.025713,Bad
-0.329057,0.226847,1.165955,-0.752345,-0.518375,0.643269,0.80066,0.501527,0.177605,0.689301,0.735641,Bad
0.613123,1.868081,0.833519,0.432213,0.298918,-0.890186,0.80066,1.38175,1.902759,1.853937,-0.228989,Very Bad
0.224021,1.511766,1.576226,0.937566,0.108037,0.362612,0.174868,1.521939,1.237339,0.859209,1.556836,Very Bad
-0.906342,0.829318,1.066945,0.767392,0.582667,0.373175,0.80066,0.903793,0.587301,0.653741,0.804285,Bad
-0.586753,0.607737,1.547377,-1.440598,0.779479,1.565698,0.80066,0.52388,0.857266,1.591803,2.503779,Very Bad
0.550236,0.501104,0.491102,-0.616454,0.369561,-0.989029,0.80066,0.788915,0.275878,0.912389,1.791002,Bad
-0.203387,1.118718,0.674587,-1.015666,1.615899,-0.154079,0.80066,-0.975432,1.269183,0.55154,-0.124828,Bad
-0.750894,0.823702,1.248179,-0.275169,-0.073406,-1.329079,0.80066,1.556675,0.456006,0.821129,1.428229,Bad
-0.814194,-0.741802,-0.791538,-0.286995,-0.656954,-0.934752,0.80066,0.576895,-1.252221,-1.079334,-0.413284,Good
-0.578941,-0.927786,-0.6867,1.038014,-0.689862,-0.270981,-0.826974,0.148451,-0.26071,0.320057,-0.371779,Good
1.847577,0.410872,0.996281,0.269471,0.186345,0.181481,0.481495,1.360367,0.894187,0.912344,1.796741,Bad
-0.752376,-0.268163,-0.194501,1.413555,1.810709,1.565698,0.80066,-0.029725,0.167923,0.390389,-0.639318,Fair
0.084354,0.006679,-0.395609,-0.829127,-1.51709,0.176627,0.80066,-0.523362,-0.320864,-0.057181,0.059539,Fair
-0.269885,-1.290275,-1.14406,-1.440598,-0.54095,0.12327,0.80066,-1.868724,-0.716962,-1.483512,-2.401003,Very Good
-1.412193,-1.655159,-1.089094,1.364502,0.865914,1.139917,0.80066,-0.278171,-0.250976,-1.827052,-0.229172,Very Good
-1.803487,0.456041,0.450523,0.539476,1.418429,0.000907,-0.881946,-0.033762,2.44621,0.983828,2.003527,Bad
-0.877375,1.583455,0.439414,-0.862413,0.523324,-1.183073,-1.711728,0.221372,1.077599,0.436603,0.971304,Bad
0.025093,-1.223083,-0.466313,0.338737,-1.428614,-0.542761,-0.202809,-0.316138,-0.504506,-0.850473,0.577586,Good
0.171902,0.460202,0.559686,0.856616,1.518315,0.625974,0.80066,0.456009,0.808138,0.98779,1.320896,Bad
1.07465,0.709084,1.898033,0.371537,1.608566,1.565698,-0.834842,1.172637,1.437778,1.803462,0.351001,Very Bad
0.357213,1.217218,0.440469,-0.746181,-0.139655,0.969092,0.80066,-0.25119,3.223385,1.011192,1.037255,Very Bad
-0.356781,-0.829229,-1.636393,-0.802482,-1.415269,1.565698,0.172695,-1.145481,-0.884109,-0.907045,-0.415847,Very Good
-0.489652,0.617795,1.725376,0.241057,-0.020315,1.565698,-1.423123,1.063764,1.595297,1.08882,-0.584973,Bad
1.078444,0.381945,0.28791,0.247288,-1.366666,-0.478627,0.80066,0.207762,0.015349,0.41238,1.619476,Bad
-0.750139,0.003936,0.841053,1.352744,-0.230583,1.277822,-1.090117,-0.107167,-0.193107,0.753732,0.096817,Bad
-1.46871,-1.394608,-1.70572,-0.463751,-1.031291,1.565698,0.80066,-0.307712,-0.693134,-1.347035,-1.058945,Very Good
0.201272,-0.997806,-1.284356,-1.266422,-0.559564,1.565698,-0.906301,-1.260992,-0.254079,-1.457441,-1.214557,Very Good
-1.572149,-0.405842,-0.28663,2.595492,-0.720665,0.673643,0.360242,-0.354177,-0.73271,-0.797191,-0.406917,Good
2.285956,-0.730077,0.487788,0.081555,0.578467,-0.407315,0.80066,-0.633824,-1.286011,-0.391779,1.706475,Good
0.104287,0.219159,-0.315575,0.75489,0.915435,-0.547861,0.80066,-0.00222,-0.174599,0.938811,-0.483415,Fair
0.136094,-0.517954,-0.981763,0.352658,-0.793594,-1.10462,-0.771812,0.566581,-1.51296,-0.337674,-1.537441,Good
-0.639962,0.655814,0.6974,0.236053,0.143353,0.667544,0.80066,0.896629,0.475163,0.69807,0.563174,Bad
-0.122427,0.475961,0.178727,-0.302558,0.845452,-1.511367,0.80066,-0.358779,0.711953,1.052689,-0.075272,Bad
-0.232517,0.368572,0.774666,-1.440598,0.392109,-0.535196,-1.477564,0.24771,0.097997,0.577053,0.158054,Bad
-0.50676,0.412117,-0.343048,-0.983144,-0.370246,1.215497,0.80066,0.22329,-0.635233,0.319278,1.014725,Bad
0.886325,1.612145,1.660815,0.460166,0.706796,-1.063942,-2.16438,1.122795,0.146918,1.201746,0.121518,Very Bad
-0.380066,0.607893,0.507258,-1.440598,0.746954,-1.495594,0.358723,1.131506,0.401575,1.17263,0.33051,Bad
1.171715,1.206212,0.15927,0.093369,1.113849,0.097628,-1.062967,0.535843,-0.385107,0.773577,0.503493,Bad
2.285956,0.714682,1.121022,0.708988,1.216995,1.565698,0.80066,0.488198,-0.907677,0.869469,-0.230071,Bad
-0.119827,0.655017,0.531267,0.953148,0.79101,-0.099686,0.80066,-1.041498,0.306148,0.586397,0.411031,Bad
0.352077,0.380239,0.299509,0.587707,1.633527,-0.236253,-0.330957,1.417776,1.204271,0.97701,0.764279,Bad
0.542553,-0.42788,0.302142,0.997424,0.340225,0.74466,-0.438444,-0.10201,-0.618036,0.164226,-0.068578,Fair
2.248599,0.675482,0.317756,2.007094,0.32592,1.565698,-1.935708,1.155851,0.821929,1.562028,0.996647,Very Bad
0.055257,1.326307,0.889145,1.085866,1.57606,-0.994425,0.80066,0.690019,0.414543,1.555027,0.842713,Bad
-0.971533,-1.234101,-1.042488,0.062847,0.267853,-0.738102,0.80066,-0.534218,-0.151697,0.136376,-0.563131,Fair
-1.229667,1.41339,0.589699,-0.153759,1.088359,-0.518984,0.80066,0.331382,-0.903974,0.846358,-0.747681,Bad
0.214464,0.921913,1.950356,0.282761,-0.15543,1.565698,-0.396756,0.44422,2.137574,1.088757,0.137524,Very Bad
-0.076814,1.108774,1.27885,-0.12011,0.055131,-0.685831,0.80066,1.947749,0.398301,1.200973,0.243821,Very Bad
1.79564,-1.568554,-0.974505,1.012239,-1.488589,0.885172,0.102442,-2.523922,-1.157293,-1.779581,0.078719,Very Good
1.920125,0.777632,1.338066,0.533967,0.49471,-1.613075,-0.407355,-0.177973,0.989036,1.243741,-0.987815,Bad
-1.137466,0.664529,-0.259696,-0.535424,1.016499,0.583766,-0.4024,-0.215229,0.289379,-0.043125,0.41735,Fair
-0.879793,-1.290225,-0.387177,1.217631,-1.264512,-1.501311,0.738991,0.551124,-0.042205,-0.723248,-1.012936,Good
0.470133,1.666819,1.80693,-0.203346,1.418106,1.565698,0.80066,1.470608,1.634214,1.293235,1.84299,Very Bad
1.766971,0.196135,0.83775,-1.009245,-0.191356,-0.17976,-1.967194,-0.636128,-0.519924,0.797455,0.065618,Bad
-0.24501,-1.489488,-1.503264,-0.370771,0.707765,-0.54573,-1.047709,-1.066902,-2.061938,-1.547954,-0.812547,Very Good
-0.665369,-0.222215,-0.748983,-1.003947,-1.131587,0.084614,0.80066,0.516817,1.653611,-0.091135,0.390427,Fair
-0.323314,-0.818023,0.695938,0.894628,0.235183,-0.430447,0.80066,1.061411,-0.848577,-0.629075,0.372708,Good
-0.294444,-0.081569,0.526152,-0.943704,1.299941,1.565698,0.331229,0.266074,0.373997,0.801201,-0.044397,Bad
0.63427,0.616602,1.129528,-0.115969,0.921682,0.416814,0.80066,-0.321789,1.724076,1.556756,-0.346622,Bad
-0.457317,0.098479,0.931611,1.167652,0.148285,-0.109496,-0.103573,0.723461,0.653323,1.35089,0.856427,Bad
-0.410829,-0.143914,0.253049,-0.619008,-0.338576,0.466948,0.193729,0.453268,0.579888,0.948851,-0.731411,Bad
1.296547,-0.018869,0.460028,0.325824,1.054507,1.565698,-1.159793,0.826631,-0.420981,0.288274,-0.998233,Bad
-0.754999,0.002428,0.480332,-1.032943,0.962629,-0.391312,0.80066,0.975788,-0.411383,0.716034,0.655511,Bad
-1.092295,1.527345,1.030097,0.490579,1.090258,1.565698,0.80066,0.711873,1.826218,1.085769,0.790799,Bad
-0.161444,-0.574095,-1.353161,0.387705,-0.094037,0.059164,0.239764,-0.607775,-0.032685,-1.039207,-0.890465,Very Good
-0.653775,-1.064258,-1.211784,-0.310263,-2.203629,0.724117,0.80066,0.164659,-0.616393,-2.046159,-1.136903,Very Good
0.630776,-0.497526,-0.688728,0.053855,-1.181313,1.09967,0.80066,-0.194727,0.232229,0.250507,-0.335856,Fair
-0.021408,-0.851057,-1.897524,0.23507,-1.624431,-0.189195,-2.056875,-1.816185,-0.161719,-1.722398,0.317489,Very Good
0.122657,-0.645378,0.852737,-0.234421,0.052614,1.099333,0.80066,0.727665,0.032687,0.210502,1.795925,Bad
-0.340109,-1.371193,-1.92552,0.693105,-1.165471,-0.590804,0.80066,-1.870931,-0.917191,-1.148064,-0.53774,Very Good
-0.659437,1.109418,0.831986,1.53743,0.72866,1.565698,0.80066,-0.27613,0.4668,0.652267,0.032055,Bad
0.512111,1.224317,0.651877,-0.863031,1.643957,0.231804,-0.452724,0.412601,-0.995458,1.900742,0.160294,Very Bad
0.899292,-0.143455,0.12078,1.919261,-0.014872,-0.360095,-0.988151,-0.851108,0.668739,-0.039002,0.274882,Fair
-0.867143,1.248464,1.055644,-0.241097,0.411365,-0.355806,0.80066,1.809036,1.914631,1.439182,0.116783,Very Bad
-0.319543,-1.794435,-0.820525,1.884425,-0.391508,0.575513,0.80066,-0.937076,-1.846106,-1.088736,-1.6556,Very Good
1.256486,0.881553,0.474967,-0.424941,0.4658,-0.854106,0.80066,0.990355,0.381773,0.342985,0.173604,Bad
0.148076,-1.017711,-2.27948,0.481771,-0.949625,0.242005,0.80066,-0.607652,-0.353225,-1.158818,-0.481739,Very Good
1.280943,0.419131,-0.027037,0.760394,-0.0883,-0.032475,0.80066,-0.130835,0.462284,-0.340293,1.024724,Fair
-0.635397,0.332717,0.037837,-0.464483,0.362444,-0.023854,-1.378831,0.683113,-0.933778,-0.321215,0.383378,Fair
-1.759737,0.162615,-0.435411,-0.061245,-0.720285,-0.425744,-1.750984,-0.331986,0.187821,-0.155281,0.493729,Fair
0.312833,0.784155,0.675158,1.46858,0.765863,0.333514,0.80066,0.373203,1.69332,-0.038421,1.174835,Bad
0.532819,-0.746242,0.007894,-0.434651,-0.022104,-1.06302,-0.791602,-0.496021,-0.128237,-0.083075,0.655938,Fair
1.070484,-1.478852,-1.933839,-0.658952,-1.319525,0.972617,-0.729843,-0.003759,0.134901,-1.691707,-1.45379,Very Good
0.981148,-1.530395,-1.882275,-1.440598,-0.47914,-1.310197,0.239328,-1.047893,-0.040071,-1.133452,-0.104607,Very Good
0.81115,0.992947,1.054124,1.736006,0.70601,0.477545,-0.62273,1.396899,0.541683,1.244044,1.696868,Very Bad
1.026096,-0.378093,0.664016,-0.542225,-0.088067,-1.187809,0.80066,0.095951,0.282961,-0.002312,0.728488,Bad
-0.304973,0.262809,1.222029,1.262173,-0.706059,-0.574749,-0.57673,0.597515,-0.989426,-0.121717,0.221927,Fair
-1.029865,0.224869,1.209325,-0.548877,-0.842457,0.794387,-1.866878,1.029702,-0.013109,1.267413,0.992546,Bad
-0.149055,-0.980211,-0.761372,0.995111,-0.572351,0.055751,0.47788,-2.096594,-0.993117,-1.070837,-0.59911,Very Good
1.106627,0.632244,0.883426,0.978235,1.45407,-0.943445,-1.184896,0.505095,0.19159,0.541576,-1.003342,Bad
0.817914,0.782422,0.567531,-0.161407,0.313482,-0.704619,0.80066,0.568071,0.645798,0.574425,0.821934,Bad
1.031592,-0.10394,0.284077,-0.956056,-0.533937,-1.330914,0.80066,-0.193684,0.848419,-0.130829,0.975429,Fair
-0.27312,0.360315,0.68439,-0.604829,-0.803047,0.939782,-2.104084,1.448854,1.021689,1.187695,1.00749,Bad
-0.484368,0.193139,-0.505306,-0.876999,-2.132102,0.010037,-1.683326,-1.314218,-0.384554,-0.924963,-0.269208,Good
0.531328,0.170257,-0.221375,1.106407,0.947014,-0.129514,0.80066,0.185239,0.832416,0.910337,0.634573,Bad
-0.504104,-0.23499,0.032273,0.223065,-1.559527,-1.010632,-0.517698,-0.582893,-0.380642,0.135994,-0.227327,Fair
-0.358191,0.322494,0.553668,-1.204298,-0.355699,1.565698,-0.423695,1.191833,0.04488,0.941374,0.549147,Bad
0.536016,0.298034,0.49318,-0.384708,0.398415,1.565698,-2.210287,-0.212527,1.06667,1.020638,0.809879,Bad
0.79197,0.405806,0.467912,-0.167677,0.340717,0.792348,0.80066,-0.775222,0.738077,0.392916,0.847741,Bad
-0.464627,-0.644581,-0.599203,-1.440598,-0.131238,0.384029,0.504309,-0.182988,-0.935739,-0.652383,0.31053,Good
-0.930126,1.026887,1.016616,-0.23763,0.602158,-0.846952,0.80066,0.397132,0.607648,0.750169,-0.094716,Bad
-0.864212,-1.098192,-0.633617,0.591542,-0.7757,-1.295582,0.80066,0.243455,-0.974264,-0.166745,0.184043,Good
